name,state,city,address,lattitude,longitude,type
IOC BEGUMPET,TELENGANA,HYDERABAD,"BEGUMPET,HYDERABAD,TELENGANA,INDIA,TELENGANA,500016,HYDERABAD",17.444838,78.466949,20
"Shree Dev Wheels, Acharya Nagar",Uttar Pradesh,Ayodhya,"Plot No 402 and 403 B Sultanpur Road, Acharya Nagar, near Avadh University, Ayodhya, UP 224001",26.755089,82.141261,7
AARGO ASLI PAPPU DHABA,Uttar Pradesh,KOSI KALAN,"NEAR KOTWAN POLICE CHOWKI,UP BORDER,KOSI KALAN,KOSI KOTWAN,UTTAR PRADESH",27.832687,77.418785,22
"Sagar Motors EV, Surajpur",Uttar Pradesh,Noida,"E-36, Site-4, UDSIDC, Surajpur Kasna Road, (Near Pari Chowk), Noida, Uttar Pradesh - 201310",28.45782,77.52322,7
"Society Motors, MACROBERTGANJ",Uttar Pradesh,Kanpur,"12/483, Macrobert Ganj, Kanpur, Uttar Pradesh - 208001",26.482346,80.329394,7
"Beeaar Autowheels, Chinhat",Uttar Pradesh,Lucknow,"Milestone No.u00c2u00a0111, Faizabad Road, Chinhat, Lucknow (UP) 227105",26.872061,81.036465,7
"NRL Cars, Nagla Padi",Uttar Pradesh,Agra,"404, Nagla Padi, Near Arvind Hyundai 282005",27.21132,77.99742,7
"Keshav Raj, Rampur Road",Uttar Pradesh,Bareilly,"Keshav Raj Automobiles Private Limited, 4.5 KM Rampur road, C. B Ganj Bareily-243001",28.382444,79.3860164,7
"Sara Automobile, Dobhi",Uttar Pradesh,Gaya,"Sara Automobile Pvt Ltd, Eicher agency,NH-2  Opp:  Punjab National Bank, Suramandal near check post, Dobhi,  Gaya  PIN u00e2u0080u0093 824201",24.525355,84.932182,7
"Ashok Auto Sales, Civil Lines",Uttar Pradesh,Agra,"119-120/8, Sanjay Palace, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282002",27.200798,78.008796,7
"MIDAS, Muzzafarnagar",Uttar Pradesh,Muzaffarnagar,"PLOT NO. 77-1 Delhi - Haridwar, Bypass, Hwy, Muzaffarnagar, Uttar Pradesh 251001",29.4585464,77.7397628,7
"SRM Motors, Vikas Nagar",Uttar Pradesh,Lucknow,"11/CP-2, Tedhi Pulia Ring Rd, Vikas Nagar, Lucknow, Uttar Pradesh 226022",26.900894,80.964231,7
"Sagar Motors, Sector 5 Noida",Uttar Pradesh,Noida,"B-123, Udhyog Marg, opp. PayTM building, B Block, Sector 5, Noida, Uttar Pradesh 201301",28.59093,77.31969,7
"One Awadh Centre, Gomti Nagar",Uttar Pradesh,Lucknow,"384, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010",26.86372513,81.01027566,7
"Pacific Mall, Sahibabad",Uttar Pradesh,Ghaziabad,"Plot Alpha, Sahibabad Industrial Area Site 4, Sahibabad, Ghaziabad, Uttar Pradesh 201010",28.6461808,77.3207891,7
"Puneet Automobiles, Faizabad Road",Uttar Pradesh,Lucknow,"403-407, Tiwariganj Near BBD University, Faizabad Road, Lucknow - 226028",26.892843,81.0728,7
"HPCL - Badarpur Service Station, Gazipur",Delhi NCR,Delhi,"Integrated Freight Complex, Mayur Vihar Phase III, Gharoli, Delhi, Uttar Pradesh 110096",28.6197025,77.3411839,7
IOCL - Tyagi Brothers Service Station,Uttar Pradesh,Ghaziabad,"IOCL on Ghaziabad bulandshahar Road, Stone No 26. 850 Vill Chhapraula Distt GB Nagar-201009",28.6195483,77.4838183,7
IOCL - Vibhor S Station,Uttar Pradesh,Ghaziabad,IOCL on Ghaziabad - Hapur  Road (NH-24) At Mauza Garhmukhteshwar Near KM Stone No. 87 Dist Ghaziabad-245205,28.7712124,78.0976854,7
IOCL - Agarwal  Service Station,Uttar Pradesh,Muzaffarnagar,"IOCL on Khatauli Near KM Stone NO 15.5  On NH -58 Meerut/ Delhi  Muzzaffarnagar Road, Khasra No 1745/0752, Dist Muzaffarnagar-251003",29.4118349,77.7006719,7
"Bikano Restaurant, NH-58",Uttar Pradesh,Muzaffarnagar,"Bikano Restaurant, NH-58 Rampur Tiraha Roorkee Road Muzaffarnagar-251202",29.5248148,77.7195782,7
"Fun & Food Carnival, NH 58",Uttar Pradesh,Muzaffarnagar,"Fun & Food carnival, Bhainsi NH-58 National Highway Khatauli, Muzaffarnagar-251201",29.3097043,77.7221041,7
"Devarana, Delhi-Dehradun Highway",Uttar Pradesh,Muzaffarnagar,"Devrana, Delhi Dehradun Highway NH58, Muzaffarnagar, UP 251203",29.3313177,77.721274,7
"GenX Agra, NH 19",Uttar Pradesh,Agra,"NH19, SikandraBainpurMustkil, Agra, Uttar Pradesh 282007",27.22078133,77.93095398,7
"GenX Le Crescent, Indirapuram",Uttar Pradesh,Ghaziabad,"Plot No, II, Mall Rd, Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh 201014",28.6466309,77.384303,7
GenX Corbett Tiger Den,Uttarkhand,Ramnagar,"Village: PattaPani, Belparao, Ramnagar, Uttarakhand 244715",29.313755,79.1950917,7
Sparsh Hotels by Clarks Collection,Uttar Pradesh,Bareilly,"OPP.SURESH SHARMA NAGAR CHAURAHA, PILIBHIT BY-PASS ROAD,Bareiily., Bareilly u00e2u0080u0093 243001",28.3826,79.386066,7
"Grand Vehicles, Mahobewala",Uttarakhand,Dehradun,"Saharanpur Road, Mahobewala Chowk, Dehradun, Uttarakhand 248002",30.2683877,77.984897,7
"Pacific Mall, Rajpur Road",Uttarakhand,Dehradun,"Pacific mall, Rajpur Rd, Jakhan, Dehradun, Uttarakhand 248001",30.3662595,78.070528,7
"One Earth Haridwar, Motichur",Uttarakhand,Haridwar,"One Earth Haridwar near, dudhadhari chowk, Motichur, Haridwar, Uttarakhand 24941",29.9787383,78.1818067,7
"Gardenia SPA & Resort, Sec 11",Uttarakhand,Haridwar,Plot No 1 Sector 11 SIDCUL Haridwar Uttrakhand-249403,29.9512388,78.0759131,7
"Hotel Flora, Shivalik Nagar",Uttarakhand,Haridwar,"M3, M4  Shivalik Nagar Haridwar Uttrakhand-249403",29.9276885,78.0648679,7
Clarks Collection Epicure,Uttarakhand,Dehradun,"Chakarata Road Clarks Collection Epicure, Nanda Ki Chowki, Dehradun, Uttarakhand248007",30.3430197,77.9539417,7
"Auto Hi-Tech, Southern Avenue",West Bengal,Kolkata,"No 34 A, Chandra Nath Roy Rd, near Anandadham, Topsia, Kolkata, West Bengal 700039",22.531074,88.385612,7
"Banerjee Automobiles, NH 2 Chandul",West Bengal,Bardhaman,"Ferighat Parking, NH2, Fagupur PO, Burdhaman(purba) Chandul Mouza West Bengal - 713101n",23.2738959,87.8094992,7
"Rangeet Auto, NH 31",West Bengal,Coochbehar,"31-NH CHOKCHOKA, OPPOSITE PROVA AUTOMOBILE, NEAR CHECK POST, COOCHBEHAR, COOCH BEHAR, WEST BENGAL, 736101",26.323416,89.484913,7
"Rangeet Auto, Sevoke Road",West Bengal,Siliguri,"Shop No 1 And 2, Orchid Building, Sevoke Road, Near Check Post, Near Vega Mall, Siliguri, West Bengal 734001",26.750937,88.439995,7
"Tata Steel, Park Street",West Bengal,Kolkata,"43, Jawaharlal Nehru Rd, Kankaria Estates, Park Street area, Kolkata, West Bengal 700071",22.547449,88.349602,7
"Lexus Motors, New Town",West Bengal,Kolkata,"Plot No IID/13, Major Arterial Road (North Extension, 14, Rajarhat Rd, AA II, Newtown, Kolkata, West Bengal 700156",22.620585,88.461154,7
"IOCL Drive-In, Belgachia",West Bengal,Kolkata,"Khudiram Bose Road (Guchia Rd), Dutta Bagan, Belgachia, Kolkata, West Bengal 700037",22.607396,88.392281,7
"IOCL RO u00e2u0080u0093 Basanti Hwy, Bayarmari",West Bengal,Bayarmari,"Plot 392&393 Mouza, Bayarmari, Nazat Dist. North 24 Paraganas - West Bengal 743442",22.4380501,88.763395,7
"Hotel Artland, Old Digha Purba",West Bengal,Digha,"Old digha purba, Digha Barrister Colony Rd, beside seahawk, West Bengal 721428",21.624423,87.528599,7
"IOCL - PIONEER AUTO SERVICE, Bagdogara",West Bengal,Darjeeling,BAGDOGRA PO: BAGDOGRA DT: DARJEELING; West Bengal PIN: 734422,26.7006026,88.3293524,7
The Golkonda Hotel,Telangana,Hyderabad,"The Golkonda Hotel, Ambedkar Nagar, Masab Tank, Hyderabad Telangana 500004",17.4,78.45,21
Sri Sai Dhaba - Jedcharla,Telangana,Palem,"CW8R+Q54, Telangana 509219 Jedcharla Telangana 509219",16.42,77.94,21
Palm Meadows,Telangana,Hyderabad,"Palm Meadows Rd, Laxmi Nagar Colony, Kompally Hyderabad Telangana 500100",17.56,78.48,21
Sohini Tech Park,Telangana,Hyderabad,"Nanakramguda Road, Financial district, Gachibowli Hyderabad Telangana 500032",17.42,78.35,21
Hotel Gangothri,Andra Pradesh,Kodikonda,"Kodikonda Checkpost (V), Chilamathur (Mandal), Anantapur Andhra pradesh 515601",13.83,77.74,21
Exotikka Restaurant,Andra Pradesh,Ananthapur,"survey no- 155, NH44, beside TATA show room. Kakkala palli village Anantapur 515001.",14.65,77.58,21
"Magenta TTC, Turbhe",Maharashtra,Navi Mumbai,"Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",19.0685788,73.022744,18
The Fern An Ecotel Hotel,Maharashtra,Lonavala,"84/1 to 4/2, Valvan, Maval, Lonavla, nMaharashtra 410401",18.76284112,73.4267514,18
"Hotel Fern Zinc, Whitefield",Karnataka,Bengaluru,"1528, Channasandra Main Rd, beside Global nSchool, Vijayanagara, Whitefield, Bengaluru, nKarnataka 560067",12.9778518,77.7566714,18
Amanora Park Town,Maharashtra,Pune,"Amanora Park Town, Amanora, Magarpatta nRd, Hadapsar, Pune, Maharashtra, 411028",18.51848416,73.94137686,18
"Magenta TTC, Turbhe",Maharashtra,Navi Mumbai,"Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",19.0685788,73.022744,18
Xavier Institute of Engineering,Maharashtra,Mumbai,"Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",19.04527839,72.84168159,18
"HPCL auto care, Sajgaon",Maharashtra,Sajgaon,"Sajgaon HPCL petrol pump, Mumbai-Pune nExpressway",18.79344,73.297239,18
"Magenta TTC, Turbhe",Maharashtra,Navi Mumbai,"Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",19.0685788,73.022744,18
"UK 27, The Fern",Maharashtra,Belgavi,"UK27, Fern, Ayodhya Nagar, Sadashiv Nagar, nBelagavi",15.87491249,74.51340824,18
Fern Residency Karad,Maharashtra,Karad,"The Fern Residency,NH-4 At Munde, Tal, nKarad",17.2976094,74.16633302,18
"Anjappar Chettinad A/C Restaurant, Nazarathpettai",Tamil Nadu,Chennai,"NH 48, Nazarathpettai, Tamil Nadu 600123",13.04691388,80.0793241,19
"Ocean Spray Resort, Manjakuppam",Tamil Nadu,Pondicherry,"No: 7, 8, 9, SH 49, Manjakuppam, Tamil Nadu 60430",12.06587465,79.88027083,19
"Prashanth Charging Station, Chidambaram",Tamil Nadu,Chidambaram,"SH 212, Kadavul Nagar,",11.40802995,79.67390344,19
Hotel Gem Park,Tamil Nadu,Ooty,"Sheddon Road, Pudumund Ooty Tamilnadu 643001",11.42,76.7,11
Hotel Aryaas Veg | Pallikonda,Tamil Nadu,Pallikonda,"HOTEL ARYAAS, NH-4, Veppangal, Pallikonda, Tamil Nadu 635809",12.9071309,78.9620183,11
Hotel Sri Nanjundeshwara I Tumkur,Karnataka,Tumkur,"Hotel Nanjundeshwara, Veg Restaurant, NH 48, Sannappana Palya, Pandithanahalli, Karnataka 572104",13.2852419,77.1829955,11
Cassia Restaurant I Alappuzha,Tamil Nadu,Alappuzha,"Cassia Restaurant, NH -47, Kommady, Alappuzha, Kerala 688008",9.5188743,76.3274171,11
Wyte Portico Hotel I Adoor,Karala,Adoor,"Wyte Portico Hotel, High School Jn, Karuvatta, Adoor, Kerala 691523",9.1621728,76.7219365,11
Hotel Kalyan Grand I Vandalur,Tamil Nadu,"Vandalur, Chennai","Kalyan Grand - a business hotel, 247 Grand Southern Trunk Rd, Next to Vandalur Zoo, Chennai, Tamil Nadu 600048",12.8735113,80.0785537,11
Hotel Subbanna | Karur,Tamil Nadu,Karur,"Madurai Byepass Road Service Road, L G B Nagar, Tamil Nadu 639001",10.9577783,78.0605855,11
A S M ABDUL CADER AND CO,TAMIL NADU,CHENNAI,"A S M ABDUL CADER AND CO, DOOR NO 355 CEMENT ROAD, ALANDUR, MEENAMBAKKAM,CHENNAI, TAMIL NADU, 600016",12.99431,80.18706,23
"BP,GHAR-MARAIMALAI NAGAR",TAMIL NADU,CHENGALPATTU,"BP,GHAR-MARAIMALAI NAGAR, SY NO 336/6 ( PART ), NH-45, GST RO, MARAIMALAI NAGAR, CHENGALPATTU, TAMILNADU, 603209",12.78326,80.01671,23
SAKTHI MADUMALAR AGENCIES,TAMIL NADU,CHENGALPATTU,"SAKTHI MADHUMALAR AGENCIES, NH-45 CHENNAI-TRICHY HIGHWAY, MELMARUVATHUR, CHENGALPATTU, TAMIL NADU, 603319",12.43395,79.83235,23
SRI VENNI AGENCIES,TAMIL NADU,VILLUPURAM,"Bharat Petroleum Dealers, SY NO 52/6B1 & 52/7A1, NH38, Chennai Trichy Highway, CHINNAVALAVANUR, VILLUPURAM, TN-604302",12.16381,79.61146,23
RAVIE AGENCIES,TAMIL NADU,VILLUPURAM,"Bharat Petroleum Dealers, SY NO 148/1, NH38, Chennai Trichy Highway, V. SALAI, VIKRAVANDI, VILLUPURAM, TN-605652",12.06382,79.54755,23
BP-ULUNDURPET,TAMIL NADU,KALLAKURICHI,"Bharat Petroleum Company Owner retail outlet, Next to Ulundurpet Toll, NH38, CHENNAI-TRICHY HIGHWAY, SENGURICHI VILLAGE, KALLAKURICHI Dt, TN-606115",11.71881,79.33575,23
BP-TRICHY,TAMIL NADU,TRICHY,"Bharat Petroleum Company owner retail outlet, S.No-489/5B, NH38, CHENNAI-TRICHY HIGHWAY, SANNAMANGALAM, Trichy, TN-621104",11.03248,78.80801,23
KARTHIK AGENCIES,TAMIL NADU,TRICHY,"Bharat Petroleum Dealers, S.No-456/6, 5B, NH38, CHENNAI-TRICHY HIGHWAY, SIRUGANUR, LALGUDI TK, Trichy, TN-621105",11.00462,78.78876,23
SRI RAJAN ENTERPRISES,TAMIL NADU,MADURAI,"Sri Rajan Enterprises, BPCL Dealers, Surakundu village, Melur - Madurai road, NH 38, Melur, Madurai 625106",10.02184,78.31352,23
BP-OTHAKKADAI,TAMIL NADU,MADURAI,"BP Othakadai, BPCL Retail Outlet, Kodikulam Village, Madurai - Melur NH 38, Madurai 625104",9.9445,78.15418,23
Charge Zone,Gujarat,Vapi,"GJ | Vapi |Shanti-Complex ,Shanti Complex, Beside King Ford Near Jalaram Temple, NH-8, Vapi, Gujarat 396191",20.38000422,72.914853,24
Charge Zone,Maharashtra,Kasara,"MH | Kasara | Hotel Vrundavan,Hotel Vrindavan, Mumbai nasik highway,near indian petrol pump,mukhavane,kasara, dist thane, Kasara, Maharashtra 421601",19.62751783,73.44803503,24
Charge Zone,Maharashtra,Sangli,"MH | Sangli | Mehta Petroleum,Miraj Rd, Samasta nagar, Miraj, Maharashtra 416410",18.79104859,73.29845541,24
Charge Zone,Maharashtra,Mumbai,"MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake  Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",19.133659,72.900817,24
Charge Zone,Maharashtra,Mumbai,"MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",18.9862222,72.8149436,24
Charge Zone,Rajasthan,Behror,"RJ | Behror Village | Hotel Express Highway,National Highway 8, Delhi - Jaipur Expy, Behror, Rajasthan 301701",27.857413,76.2640464,24
Charge Zone,Uttar Pradesh,Aligarh,"UP | Aligarh | Hotel Food Bell,Ogarnagala Rajoo, Opposite Reliance fuel point, Uttar Pradesh 202136",28.0236646,77.9738421,24
Charge Zone,Karnataka,Bengaluru,"KA | Bengaluru | Marriott Hotel Whitefield ,Plot No 75, 8th Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.9792332,77.728456,24
Tata Power ,West Bengal,Kolkata,"IOCL COCO Opp Nature Park, Makalhati MAuza, Makalhati Mauza, Kolkata, West Bengal 700088",22.52299,88.29081,7
Tata Power ,West Bengal,Durgapur,"Kejriwal Castings, Gopalpur, Kejriwal Castings Limited, Bamunara, Gopalpur Road, Gopalpur, Durgapur, West Bengal 713212",23.498815,87.377675,7
Tata Power ,West Bengal,Digha,"Le ROI, Digha, 3, Multi - MFC, Ambition Hotels Pvt Ltd, Digha Railway Station, West Bengal-721463",21.623312,87.508939,7
Tata Power ,Uttarakhand,Rudrapur,"Ginger Hotel, Patnanagar, Ginger Hotel Pantnagar Plot No. 1, Commercial Sector, IIE, SIDCUL Pantnagar, Rudrapur 263153",29.006961,79.401351,7
Tata Power ,Uttarakhand,Nainital,"Le ROI, Corbett, Village Dhikuli, Le Roi Resort, Nainital, Uttarakhand - 244715",29.458587,79.145012,7
Tata Power ,Uttarakhand,Haridwar,"Le ROI, Haridwar, Multifunctional Complex, Haridwar Railway Station 249401",29.947655,78.155635,7
Tata Power ,Uttarakhand,Haridwar,"Hyphen Grand, near Radisson, Hyphen Grand Hotel, Pentagon Mall ,Sidcul Industrial Area, near Radisson, Haridwar, Uttarakhand 249403",29.947749,78.075249,7
Tata Power ,Uttar Pradesh,Noida,"Shiva Motocorp, Sec-5 , Shiva Motocorp - A Unit of Narnoli Apparels Pvt. Ltd.  Plot A-108, Jaguar Land-rover showroom, Sector-5, Noida - 201301",28.592257,77.322172,7
Tata Power ,Uttar Pradesh,Noida,"IOCL - COCO EPE Aurangpur, Gautam Budh Nagar, Plot No, CH-95, 600, VILLAGE-AURANGPUR, On Eastern Peripheral Expressway, , Gautam Buddha Nagar,UP- 201301",28.346036,77.513608,7
Tata Power ,Uttar Pradesh,Meerut,"Hyphen Premier Hotel, Major Dhyanchand Nagar, Hyphen Premier Hotel, Shopprix Mall, Hapur Bypass Delhi, Delhi - Meerut Expy, Major Dhyanchand Nagar, Meerut, Uttar Pradesh 250001",28.9482803,77.6754855,7
Tata Power ,Uttar Pradesh,Lucknow,"Pinnacle by 1589 Hotels, LDA Colony, Sector D, C.P. - 151, Parag Rd, near Power House Chauraha, Sector D1, LDA Colony, Lucknow, Uttar Pradesh 226012",26.7737236,80.9005077,7
Tata Power ,Tripura,Agartala,"Ginger Hotel, Airport Road, Ginger Hotel Agartala Khejur Bagan, Airport Road, Barjala Mouja, Agartala 799006",23.8620683,91.2822391,7
Tata Power ,Telangana,Hyderabad,"Srinidhi Service Station, Nizampet, Survey No:305 part, Village: Nizampet, Mandal: Qutbullapur, District: Rangareddy, Telangana.Pin 500049",17.517565,78.380926,7
Tata Power ,Telangana,Hyderabad,"Kona Vijay Shankar Filling Station, Bahadurpally, Plot Nos. 50, 51, 52 Part 53 Part, 54, 55, Survey No. 227/1, Bahadurpalle Village, Quthbullapur Mandal, Medchal Malkajgiri  District, Telangana State. PIN 500043",17.561621,78.4303171,7
Tata Power ,Tamil Nadu,Hosur,"True Sai, Agraharam, Survey No 46/ 1A and 47/1A Thorapalli Agraharam, Hosur, Tamil Nadu 635109",12.7170751,77.876026,7
Tata Power ,Rajasthan,Jaipur,"Clarks Collection, Govindpuri, 18, New Sanganer Rd, RoopVihar, Goverdhan Colony, Shiva Colony, Govindpuri, Jaipur, Rajasthan 302019",26.88776,75.7680401,7
Tata Power ,Rajasthan,Jaipur,"Akar Fourwheels, Jhotwara, Niwaru Rd, Kumasiya, Shivaji Nagar, Jhotwara, Jaipur, Rajasthan 302012",26.9142719,75.7533201,7
Tata Power ,Rajasthan,Ajmer,"Mudgal Motors, Parbatpura, Mudgal motors, Jaipur Road Bypas, Parbatpura, Ajmer Rajasthan -305002",26.409926,74.661819,7
Tata Power ,Punjab,Amritsar,"IOCL Mahal FS, Sultanwind, SULTANWIND, FROM TARA WALA FLY OVER TO TARN TARAN ROAD, TEHSIL & DISTT. AMRITSAR- 143001",31.599201,74.89145,7
Tata Power ,Odisha,Kalinganagar,"Ginger Hotel, Nuagan, Ginger Hotel Kalinganagar SH 20, Nuagan, Odisha 755026",20.97918833,86.0273,7
Tata Power ,Andaman,Port Blair,"Gennext Motors , Pahargaon, Ground Floor New, Pahargaon, Port Blair, Andaman and Nicobar Islands 744103",11.630305,92.724835,7
Tata Power ,Assam,Guwahati,"Ginger Hotel, Borbari, Ginger Hotel GuwahatiI HM Campus, VIP Road, Upper Hengrabari, Borbari, Guwahati 781036",26.1474785,91.8145291,7
Tata Power ,Bihar,Purnea,"Shankar Motors, NH 31 Kishanganj Road, NH 31 Kishanganj Road, Damka, near Gulabbagh, Purnea, Bihar 854326",25.7952561,87.5593019,7
Tata Power ,Chhattisgarh,Raipur,"Le ROI, Raipur, Raipur Railway Station, Loco Colony, Gudhiyari, Raipur, Chattisgarh - 492009",21.255366,81.62943,7
Tata Power ,Maharashtra,Pune,"Hotel Swamiraj Executive, Pune-Solapur Highway, Hotel Swamiraj Executive, Opposite to Saradewadi Toll Plaza,, Pune-Solapur Highway,Indapur, Pune, Maharashtra 413106",18.095949,75.068207,7
Tata Power ,Maharashtra,Pune,"Balajee Auto, Aundh, Phase 2, Siddarth Nagar Society, Aundh, Pune, Maharashtra 411007",18.567199,73.812297,7
Tata Power ,Maharashtra,Panvel,"Hotel Pravin , Vishrali Naka, Pravin Smruti, Service Rd, Subhash Nagar, Vishrali Naka, Old Panvel, Navi Mumbai-410206",18.98164,73.11555,7
Tata Power ,Maharashtra,Navi Mumbai,"Fortune Cars, Navi Mumbai, Plot No. D-400, TTC Industrial Area, MIDC, Near Uran Phata Signal, Nerul, Navi Mumbai, Maharashtra - 400706",19.03639,73.029907,7
Tata Power ,Delhi,Delhi,"MVID MCD Hospital, Mukherjee Nagar, MVID MCD Hospital Parking, Tagore Park Extension, Mukherjee Nagar, Delhi, 110009",28.7036992,77.2044734,7
Tata Power ,Delhi,Delhi,"Naniwala Bagh Commercial Complex, Azadpur, Commercial Complex, Gopal Nagar, Azadpur, New Delhi, Delhi 110009",28.709831,77.17765,7
Tata Power ,Delhi,Delhi,"Netaji Subash Place, Pitampura, MCD, Netaji Subhash Place, Pitampura, Delhi, 110034",28.6912791,77.1523963,7
Tata Power ,Maharashtra,Nagpur,"RawMatt CNG Filling Station, Wadi, Old Wadi Naka, No. 10, Amravati Rd, Wadi, Nagpur, Maharashtra 440023",21.154062,79.013159,7
Tata Power ,Maharashtra,Mumbai,"The Taj Mahal Palace, Colaba, In front of Times Building , Apollo Bandar, Colaba, Mumbai, Maharashtra 400001",18.92279506,72.83351898,7
Tata Power ,Delhi,Delhi,"Parking Near Manglam Place, Rohini, MCD parking Near Mangalam Palace, Rohini Sector 3, 110085",28.6981417,77.1164514,7
Tata Power ,Delhi,Delhi,"PVR Naraina, Commercial Complex, Community Center, Goswami Girdhari Lal Marg, Industrial Area Phase I, Block B, Naraina Industrial Area Phase 1, Naraina, New Delhi, Delhi 110028",28.6321091,77.1372683,7
Tata Power ,Maharashtra,Mumbai,"Seven Hills Hospital, Andheri East, SevenHills Health City, Marol Maroshi Road, Andheri East, Mumbai, Maharashtra 400059",19.118831,72.87823,7
Tata Power ,Delhi,Delhi,"Ssensse Hotel, Sec 25, PLOT NO.28, POCKET 5A, SECTOR 25, ROHINI NEW Delhi 110085",28.735847,77.093263,7
Tata Power ,Delhi,Delhi,"Tanga Stand, Moti Nagar, MCD Parking, Tanga Stand Road, Motinagar metro station, Moti Nagar, Delhi, 110015",28.6591233,77.1436388,7
Tata Power ,Delhi,Delhi,"Videocon Tower, Jhandewalan, E3/15, Block E3, Jhandewalan Extension, Jhandewalan, New Delhi - 110005",28.6449172,77.2025135,7
Tata Power ,Maharashtra,Mumbai,"IOCL Sahara Hospitality, Vile Parle, opp. Domestic Airport, Navpada, Vile Parle East, Vile Parle, Mumbai, Maharashtra 400099",19.094122,72.85223,7
Tata Power ,Gujarat,Ahmedabad,"EV Capital Ram Nagar, Sabarmati, 3HGQ+QV6, Ram Nagar, Sabarmati, Ahmedabad, Gujarat,380005",23.076996,72.5896645,7
Tata Power ,Gujarat,Ahmedabad,"Ginger Hotel, DriveIn Road, Ginger Hotel Ahmedabad Behind Himalaya Mall, DriveIn Road, Ahmedabad 380015",23.047141,72.531013,7
Tata Power ,Gujarat,Ahmedabad,"IOCL Ashtavinayak Petroleum, Hirapur, Survey No.836, Hirapur Chaukadi, Village, Hirapur, Gujarat 382435",22.922329,72.711943,7
Tata Power ,Gujarat,Ahmedabad,"Riya Autolink, Bodakdev, Near Rajpath Club,SG Highway,Ahmedabad,Gujarat-380054",23.03577,72.51,7
Tata Power ,Gujarat,Ahmedabad,"Yash Motors, Narol, Opp mayauri trading company, near asopalav hotel, narol cross road, narol - pin - 382405",22.973461,72.582288,7
Tata Power ,Gujarat,Rajkot,"IOCL Motamawa, Kalavad Road, Near Saraza, Opp Cosmoplex Cinema, Kalavad Rd, Rajkot, Gujarat 360005",22.269902,70.741577,7
